REAL TRASPORTADORA SA,id de la empresa, 195
VEH601, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEH601, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VDI559, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VDI559, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SXO533, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SXO533, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VFC012, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VFC012, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WCM881, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WCM881, 2
,,2018-01-22 11:20:41,0,0,F,NULL
TEP399, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TEP399, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VFE029, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VFE029, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SWR643, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SWR643, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VEI455, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEI455, 2
,,2018-01-22 11:20:41,0,0,F,NULL
TAT867, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TAT867, 2
,,2018-01-22 11:20:41,0,0,F,NULL
TEP279, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TEP279, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WEX032, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WEX032, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SIL388, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SIL388, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WEV495, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WEV495, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WEX697, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WEX697, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VEI451, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEI451, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WEX227, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WEX227, 2
,,2018-01-22 11:20:41,0,0,F,NULL
TUP269, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TUP269, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WEW499, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WEW499, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WHQ198, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WHQ198, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WHQ683, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WHQ683, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WHQ020, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WHQ020, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SIL771, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SIL771, 2
,,2018-01-22 11:20:41,0,0,F,NULL
TAT199, 2
,,2018-01-22 10:05:48,0,0,F,NULL
TAT199, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WLT707, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WLT707, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WEX763, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WEX763, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WCN422, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WCN422, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WHP895, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WHP895, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VFC065, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VFC065, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VFD975, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VFD975, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WHR865, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WHR865, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WHQ367, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WHQ367, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VDT701, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VDT701, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WEW699, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WEW699, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SWR059, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SWR059, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VEZ585, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEZ585, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WMK670, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WMK670, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WGK379, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WGK379, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VEJ461, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEJ461, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WLU730, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WLU730, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WMK621, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WMK621, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VDP350, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VDP350, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WHS743, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WHS743, 2
,,2018-01-22 11:20:41,0,0,F,NULL
SHL875, 2
,,2018-01-22 10:05:48,0,0,F,NULL
SHL875, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VEY960, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEY960, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VDU408, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VDU408, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WHQ377, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WHQ377, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WGK233, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WGK233, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WLT710, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WLT710, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WEX693, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WEX693, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WGK215, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WGK215, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WLT709, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WLT709, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VFC477, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VFC477, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VDJ912, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VDJ912, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VED687, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VED687, 2
,,2018-01-22 11:20:41,0,0,F,NULL
VEH273, 2
,,2018-01-22 10:05:48,0,0,F,NULL
VEH273, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WMK992, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WMK992, 2
,,2018-01-22 11:20:41,0,0,F,NULL
WML962, 2
,,2018-01-22 10:05:48,0,0,F,NULL
WML962, 2
